	_id	lemma	phonetic	pos	root	sources	gloss
2249	5200a366e36f237975000c84	faga	fɐgɐ	VERB	{'radicals': 'f-g-j'}	['Spagnol2011', 'Falzon2013']	to poach (in a cooking context, used of eggs, potatoes etc)
2250	5200a366e36f237975000c85	nfaga	nfɐgɐ	VERB	{'radicals': 'f-g-j'}	['Spagnol2011']	to be throttled
2251	5200a366e36f237975000c85	nfaga	nfɐgɐ	VERB	{'radicals': 'f-g-j'}	['Spagnol2011']	to be very jealous
2252	5200a366e36f237975000c86	feħa	fɛhɐ	VERB	{'radicals': 'f-ħ-j'}	['Spagnol2011']	to become clear (used in a weather context, of the sky etc.)
2253	5200a366e36f237975000c87	fied	fɪːt	VERB	{'radicals': 'f-j-d'}	['Spagnol2011']	to be useful
2254	5200a366e36f237975000c87	fied	fɪːt	VERB	{'radicals': 'f-j-d'}	['Spagnol2011']	to overflow
2255	5200a366e36f237975000c88	fajjad	fɐɪjɐt	VERB	{'radicals': 'f-j-d'}	['Spagnol2011']	to fill a receptacle to overflowing
2256	5200a366e36f237975000c89	fjad	fjɐt	VERB	{'radicals': 'f-j-d'}	['Spagnol2011']	to become useful
2257	5200a366e36f237975000c8a	fieq	fɪːʔ	VERB	{'radicals': 'f-j-q'}	['Spagnol2011', 'Falzon2013']	to heal
2258	5200a366e36f237975000c8a	fieq	fɪːʔ	VERB	{'radicals': 'f-j-q'}	['Spagnol2011', 'Falzon2013']	to convalesce
2259	5200a366e36f237975000c8a	fieq	fɪːʔ	VERB	{'radicals': 'f-j-q'}	['Spagnol2011', 'Falzon2013']	to recover
2260	5200a366e36f237975000c8a	fieq	fɪːʔ	VERB	{'radicals': 'f-j-q'}	['Spagnol2011', 'Falzon2013']	to break even (in financial transactions)
2261	5200a366e36f237975000c8b	fejjaq	fɛɪjɐʔ	VERB	{'radicals': 'f-j-q'}	['Spagnol2011', 'Falzon2013']	to cure
2262	5200a366e36f237975000c8b	fejjaq	fɛɪjɐʔ	VERB	{'radicals': 'f-j-q'}	['Spagnol2011', 'Falzon2013']	to heal
2263	5200a366e36f237975000c8c	tfejjaq	tfɛɪjɐʔ	VERB	{'radicals': 'f-j-q'}	['Spagnol2011']	to be cured
2264	5200a366e36f237975000c8d	fajjar	fɐɪjɐr	VERB	{'radicals': 'f-j-r'}	['Spagnol2011']	to throw violently
2265	5200a366e36f237975000c8d	fajjar	fɐɪjɐr	VERB	{'radicals': 'f-j-r'}	['Spagnol2011']	to hit repeatedly
2266	5200a366e36f237975000c8d	fajjar	fɐɪjɐr	VERB	{'radicals': 'f-j-r'}	['Spagnol2011']	to speak when prompted
2267	5200a366e36f237975000c8e	tfajjar	tfɐɪjɐr	VERB	{'radicals': 'f-j-r'}	['Spagnol2011']	to be thrown violently
2268	5200a366e36f237975000c8f	fela	fɛlɐ	VERB	{'radicals': 'f-l-j', 'variant': 1}	['Spagnol2011', 'Falzon2013']	to inspect
2269	5200a366e36f237975000c8f	fela	fɛlɐ	VERB	{'radicals': 'f-l-j', 'variant': 1}	['Spagnol2011', 'Falzon2013']	to scrutinise
2270	5200a366e36f237975000c90	nfela	nfɛlɐ	VERB	{'radicals': 'f-l-j', 'variant': 1}	['Spagnol2011']	to be scrutinised
2271	5200a366e36f237975000c91	falla	fɐllɐ	VERB	{'radicals': 'f-l-j', 'variant': 2}	['Spagnol2011']	to fail
2272	5200a366e36f237975000c91	falla	fɐllɐ	VERB	{'radicals': 'f-l-j', 'variant': 2}	['Spagnol2011']	to go bankrupt
2273	5200a366e36f237975000c92	fena	fɛnɐ	VERB	{'radicals': 'f-n-j'}	['Spagnol2011', 'Falzon2013']	to exhaust sb.
2274	5200a366e36f237975000c93	nfena	nfɛnɐ	VERB	{'radicals': 'f-n-j'}	['Spagnol2011']	to become exhausted
2275	5200a366e36f237975000c93	nfena	nfɛnɐ	VERB	{'radicals': 'f-n-j'}	['Spagnol2011']	to become weak
2276	5200a366e36f237975000c94	fera	fɛrɐ	VERB	{'radicals': 'f-r-j', 'variant': 1}	['Spagnol2011', 'Falzon2013']	offer
2277	5200a366e36f237975000c94	fera	fɛrɐ	VERB	{'radicals': 'f-r-j', 'variant': 1}	['Spagnol2011', 'Falzon2013']	bid
2278	5200a366e36f237975000c95	fiera	fɪːrɐ	VERB	{'radicals': 'f-r-j', 'variant': 2}	['Spagnol2011', 'Falzon2013']	to wound
2279	5200a366e36f237975000c95	fiera	fɪːrɐ	VERB	{'radicals': 'f-r-j', 'variant': 2}	['Spagnol2011', 'Falzon2013']	to hurt grievously
2280	5200a366e36f237975000c97	fesa	fɛsɐ	VERB	{'radicals': 'f-s-w'}	['Spagnol2011']	to break wind noiselessly
2281	5200a366e36f237975000c97	fesa	fɛsɐ	VERB	{'radicals': 'f-s-w'}	['Spagnol2011']	to speak indiscreetly
2282	5200a366e36f237975000c98	nfesa	nfɛsɐ	VERB	{'radicals': 'f-s-w'}	['Spagnol2011']	to be discharged
2283	5200a366e36f237975000c99	fotta	fɔttɐ	VERB	{'radicals': 'f-t-j'}	['Spagnol2011']	to cheat
2284	5200a366e36f237975000c99	fotta	fɔttɐ	VERB	{'radicals': 'f-t-j'}	['Spagnol2011']	to ruin sb.
2285	5200a366e36f237975000c9a	tfotta	tfɔttɐ	VERB	{'radicals': 'f-t-j'}	['Spagnol2011']	to be cheated
2286	5200a366e36f237975000c9a	tfotta	tfɔttɐ	VERB	{'radicals': 'f-t-j'}	['Spagnol2011']	to be ruined
2287	5200a366e36f237975000c9b	fewweġ	fɛʊwɛʧ	VERB	{'radicals': 'f-w-ġ'}	['Spagnol2011']	to blow (used of a gentle breeze)
2288	5200a366e36f237975000c9b	fewweġ	fɛʊwɛʧ	VERB	{'radicals': 'f-w-ġ'}	['Spagnol2011']	to ventilate a room
2289	5200a366e36f237975000c9c	tfewweġ	tfɛʊwɛʧ	VERB	{'radicals': 'f-w-ġ'}	['Spagnol2011']	to become breezy
2290	5200a366e36f237975000c9c	tfewweġ	tfɛʊwɛʧ	VERB	{'radicals': 'f-w-ġ'}	['Spagnol2011']	to be ventilated
2291	5200a366e36f237975000c9d	fieħ	fɪːh	VERB	{'radicals': 'f-w-ħ'}	['Spagnol2011']	to have a sweet smell
2292	5200a366e36f237975000c9d	fieħ	fɪːh	VERB	{'radicals': 'f-w-ħ'}	['Spagnol2011']	to have a good reputation
2293	5200a366e36f237975000c9e	fewwaħ	fɛʊwɐh	VERB	{'radicals': 'f-w-ħ'}	['Spagnol2011']	to make sth. fragrant
2294	5200a366e36f237975000c9f	tfewwaħ	tfɛʊwɐh	VERB	{'radicals': 'f-w-ħ'}	['Spagnol2011']	to be made fragrant
2295	5200a366e36f237975000ca0	fwieħ	fwɪːh	VERB	{'radicals': 'f-w-ħ'}	['Spagnol2011']	to become fragrant
2296	5200a366e36f237975000ca1	fewwaq	fɛʊwɐʔ	VERB	{'radicals': 'f-w-q'}	['Spagnol2011']	to burp
2297	5200a366e36f237975000ca2	tfewwaq	tfɛʊwɐʔ	VERB	{'radicals': 'f-w-q'}	['Spagnol2011']	to burp
2298	5200a366e36f237975000ca2	tfewwaq	tfɛʊwɐʔ	VERB	{'radicals': 'f-w-q'}	['Spagnol2011']	to belch
2299	5200a366e36f237975000ca3	far	fɐr	VERB	{'radicals': 'f-w-r'}	['Spagnol2011']	to overflow
2300	5200a366e36f237975000ca3	far	fɐr	VERB	{'radicals': 'f-w-r'}	['Spagnol2011']	to spread widely
2301	5200a366e36f237975000ca3	far	fɐr	VERB	{'radicals': 'f-w-r'}	['Spagnol2011']	to produce steam
2302	5200a366e36f237975000ca4	fawwar	fɐʊwɐr	VERB	{'radicals': 'f-w-r'}	['Spagnol2011']	to fill to overflowing
2303	5200a366e36f237975000ca4	fawwar	fɐʊwɐr	VERB	{'radicals': 'f-w-r'}	['Spagnol2011']	to boil
2304	5200a366e36f237975000ca4	fawwar	fɐʊwɐr	VERB	{'radicals': 'f-w-r'}	['Spagnol2011']	to rise to the surface and produce air bubbles (used of fish)
2305	5200a366e36f237975000ca5	tfawwar	tfɐʊwɐr	VERB	{'radicals': 'f-w-r'}	['Spagnol2011']	to be filled to overflowing
2306	5200a366e36f237975000ca6	fiet	fɪːt	VERB	{'radicals': 'f-w-t'}	['Spagnol2011']	to cheat
2307	5200a366e36f237975000ca6	fiet	fɪːt	VERB	{'radicals': 'f-w-t'}	['Spagnol2011']	to anticipate
2308	5200a366e36f237975000ca7	fejjet	fɛɪjɛt	VERB	{'radicals': 'f-w-t'}	['Spagnol2011']	to cheat
2309	5200a366e36f237975000ca8	gebbeġ	gɛbbɛʧ	VERB	{'radicals': 'g-b-ġ'}	['Spagnol2011']	to swindle
2310	5200a366e36f237975000ca8	gebbeġ	gɛbbɛʧ	VERB	{'radicals': 'g-b-ġ'}	['Spagnol2011']	to cheat
2311	5200a366e36f237975000ca9	gideb	gɪdɛp	VERB	{'radicals': 'g-d-b'}	['Spagnol2011']	to lie
2312	5200a366e36f237975000ca9	gideb	gɪdɛp	VERB	{'radicals': 'g-d-b'}	['Spagnol2011']	to prevaricate
2313	5200a366e36f237975000caa	giddeb	gɪddɛp	VERB	{'radicals': 'g-d-b'}	['Spagnol2011', 'Falzon2013']	to contradict sb., giving the impression that they are lying
2314	5200a366e36f237975000cab	tgiddeb	dgɪddɛp	VERB	{'radicals': 'g-d-b'}	['Spagnol2011']	to be contradicted or given the lie
2315	5200a366e36f237975000cac	tgiedeb	dgɪːdɛp	VERB	{'radicals': 'g-d-b'}	['Spagnol2011']	to be given the lie
2316	5200a366e36f237975000cad	ngideb	ngɪdɛp	VERB	{'radicals': 'g-d-b'}	['Spagnol2011']	to be lied to
2317	5200a366e36f237975000cae	geddel	gɛddɛl	VERB	{'radicals': 'g-d-l'}	['Spagnol2011']	to make sth. sturdier
2318	5200a366e36f237975000caf	tgeddel	dgɛddɛl	VERB	{'radicals': 'g-d-l'}	['Spagnol2011']	to become sturdy
2319	5200a366e36f237975000caf	tgeddel	dgɛddɛl	VERB	{'radicals': 'g-d-l'}	['Spagnol2011']	to become muscular
2320	5200a366e36f237975000cb0	gidem	gɪdɛm	VERB	{'radicals': 'g-d-m', 'variant': 1}	['Spagnol2011']	to bite
2321	5200a366e36f237975000cb0	gidem	gɪdɛm	VERB	{'radicals': 'g-d-m', 'variant': 1}	['Spagnol2011']	to trick or swindle sb.
2322	5200a366e36f237975000cb1	giddem	gɪddɛm	VERB	{'radicals': 'g-d-m', 'variant': 1}	['Spagnol2011']	to gnaw
2323	5200a366e36f237975000cb2	tgiddem	dgɪddɛm	VERB	{'radicals': 'g-d-m', 'variant': 1}	['Spagnol2011']	to be bitten
2324	5200a366e36f237975000cb2	tgiddem	dgɪddɛm	VERB	{'radicals': 'g-d-m', 'variant': 1}	['Spagnol2011']	to be gnawed
2325	5200a366e36f237975000cb3	tgiedem	dgɪːdɛm	VERB	{'radicals': 'g-d-m', 'variant': 1}	['Spagnol2011']	to bite (used in a mutual sense)
2326	5200a366e36f237975000cb4	ngidem	ngɪdɛm	VERB	{'radicals': 'g-d-m', 'variant': 1}	['Spagnol2011']	to be bitten
2327	5200a366e36f237975000cb4	ngidem	ngɪdɛm	VERB	{'radicals': 'g-d-m', 'variant': 1}	['Spagnol2011']	to be tricked or swindled
2328	5200a366e36f237975000cb4	ngidem	ngɪdɛm	VERB	{'radicals': 'g-d-m', 'variant': 1}	['Spagnol2011']	to be disillusioned
2329	5200a366e36f237975000cb5	tgeddem	dgɛddɛm	VERB	{'radicals': 'g-d-m', 'variant': 2}	['Spagnol2011']	to sulk
2330	5200a366e36f237975000cb6	geddes	gɛddɛs	VERB	{'radicals': 'g-d-s'}	['Spagnol2011']	to put together
2331	5200a366e36f237975000cb6	geddes	gɛddɛs	VERB	{'radicals': 'g-d-s'}	['Spagnol2011']	to heap
2332	5200a366e36f237975000cb6	geddes	gɛddɛs	VERB	{'radicals': 'g-d-s'}	['Spagnol2011']	to pile up
2333	5200a366e36f237975000cb6	geddes	gɛddɛs	VERB	{'radicals': 'g-d-s'}	['Spagnol2011']	to cuddle
2334	5200a366e36f237975000cb7	tgeddes	dgɛddɛs	VERB	{'radicals': 'g-d-s'}	['Spagnol2011', 'Falzon2013']	to cuddle
2335	5200a366e36f237975000cb7	tgeddes	dgɛddɛs	VERB	{'radicals': 'g-d-s'}	['Spagnol2011', 'Falzon2013']	to move close to sb. or sth.
2336	5200a366e36f237975000cb8	gannaċ	gɐnnɐʧ	VERB	{'radicals': 'g-n-ċ'}	['Spagnol2011']	to crochet (with reference to the hook used in crocheting)
2337	5200a366e36f237975000cb9	giref	gɪrɛf	VERB	{'radicals': 'g-r-f'}	['Spagnol2011']	to scratch
2338	5200a366e36f237975000cb9	giref	gɪrɛf	VERB	{'radicals': 'g-r-f'}	['Spagnol2011']	to swindle sb.
2339	5200a366e36f237975000cba	gerref	gɛrrɛf	VERB	{'radicals': 'g-r-f'}	['Spagnol2011']	to scratch continuously
2340	5200a366e36f237975000cbb	tgieref	dgɪːrɛf	VERB	{'radicals': 'g-r-f'}	['Spagnol2011']	to scratch (used in a mutual sense)
2341	5200a366e36f237975000cbc	ngiref	ngɪrɛf	VERB	{'radicals': 'g-r-f'}	['Spagnol2011']	to get stratched
2342	5200a366e36f237975000cbd	gerrem	gɛrrɛm	VERB	{'radicals': 'g-r-m'}	['Spagnol2011']	to gnaw
2343	5200a366e36f237975000cbd	gerrem	gɛrrɛm	VERB	{'radicals': 'g-r-m'}	['Spagnol2011']	to nibble
2344	5200a366e36f237975000cbe	tgerrem	dgɛrrɛm	VERB	{'radicals': 'g-r-m'}	['Spagnol2011']	to be gnawed
2345	5200a366e36f237975000cbe	tgerrem	dgɛrrɛm	VERB	{'radicals': 'g-r-m'}	['Spagnol2011']	to be nibbled
2346	5200a366e36f237975000cbe	tgerrem	dgɛrrɛm	VERB	{'radicals': 'g-r-m'}	['Spagnol2011']	to be eaten or worn away slowly
2347	5200a366e36f237975000cbe	tgerrem	dgɛrrɛm	VERB	{'radicals': 'g-r-m'}	['Spagnol2011']	to be gradually reduced (used, e.g. of salaries when they are progressively decreased)
2348	5200a366e36f237975000cbf	garr	gɐrr	VERB	{'radicals': 'g-r-r'}	['Spagnol2011']	to grumble
2349	5200a366e36f237975000cbf	garr	gɐrr	VERB	{'radicals': 'g-r-r'}	['Spagnol2011']	to complain
2350	5200a366e36f237975000cbf	garr	gɐrr	VERB	{'radicals': 'g-r-r'}	['Spagnol2011']	to coo (used especially of pigeons)
2351	5200a366e36f237975000cc0	ngarr	ngɐrr	VERB	{'radicals': 'g-r-r'}	['Spagnol2011']	to be the object of complaint
2352	5200a366e36f237975000cc1	gerres	gɛrrɛs	VERB	{'radicals': 'g-r-s'}	['Spagnol2011']	to upset
2353	5200a366e36f237975000cc2	tgerres	dgɛrrɛs	VERB	{'radicals': 'g-r-s'}	['Spagnol2011']	to become upset
2354	5200a366e36f237975000cc3	gerrex	gɛrrɛʃ	VERB	{'radicals': 'g-r-x', 'variant': 1}	['Spagnol2011']	to scare off
2355	5200a366e36f237975000cc4	tgerrex	dgɛrrɛʃ	VERB	{'radicals': 'g-r-x', 'variant': 1}	['Spagnol2011']	to be scared off
2356	5200a366e36f237975000cc4	tgerrex	dgɛrrɛʃ	VERB	{'radicals': 'g-r-x', 'variant': 1}	['Spagnol2011']	to be timid
2357	5200a366e36f237975000cc5	girex	gɪrɛʃ	VERB	{'radicals': 'g-r-x', 'variant': 2}	['Spagnol2011']	to grind coarsely
2358	5200a366e36f237975000cc6	ngirex	ngɪrɛʃ	VERB	{'radicals': 'g-r-x', 'variant': 2}	['Spagnol2011']	to be ground coarsely
2359	5200a366e36f237975000cc7	gireż	gɪrɛs	VERB	{'radicals': 'g-r-ż'}	['Spagnol2011']	to bemoan
2360	5200a366e36f237975000cc7	gireż	gɪrɛs	VERB	{'radicals': 'g-r-ż'}	['Spagnol2011']	to whine
2361	5200a366e36f237975000cc7	gireż	gɪrɛs	VERB	{'radicals': 'g-r-ż'}	['Spagnol2011']	to moo (used of cows)
2362	5200a366e36f237975000cc8	gerreż	gɛrrɛs	VERB	{'radicals': 'g-r-ż'}	['Spagnol2011']	to cause regret
2363	5200a366e36f237975000cc9	gess	gɛss	VERB	{'radicals': 'g-s-s'}	['Spagnol2011']	to extract information from sb.
2364	5200a366e36f237975000cca	geżż	gɛzs	VERB	{'radicals': 'g-ż-ż'}	['Spagnol2011']	to milk an animal
2365	5200a366e36f237975000ccb	geżżeż	gɛzzɛs	VERB	{'radicals': 'g-ż-ż'}	['Spagnol2011']	to milk an animal in squirts
2366	5200a366e36f237975000ccc	ngeżż	ngɛzs	VERB	{'radicals': 'g-ż-ż'}	['Spagnol2011']	to be milked
2367	5200a366e36f237975000ccc	ngeżż	ngɛzs	VERB	{'radicals': 'g-ż-ż'}	['Spagnol2011']	to become weak and gaunt
2368	5200a366e36f237975000ccd	gezz	gɛtsts	VERB	{'radicals': 'g-z-z'}	['Spagnol2011']	to begin talking
2369	5200a366e36f237975000ccf	gara	gɐrɐ	VERB	{'radicals': 'g-r-j'}	['Spagnol2011']	to throw
2370	5200a366e36f237975000cd0	tgara	dgɐrɐ	VERB	{'radicals': 'g-r-j'}	['Spagnol2011']	to be thrown
2371	5200a366e36f237975000cd1	gaża	gɐzɐ	VERB	{'radicals': 'g-ż-j'}	['Spagnol2011']	to tell on sb.
2372	5200a366e36f237975000cd1	gaża	gɐzɐ	VERB	{'radicals': 'g-ż-j'}	['Spagnol2011']	to grass on sb.
2373	5200a366e36f237975000cd1	gaża	gɐzɐ	VERB	{'radicals': 'g-ż-j'}	['Spagnol2011']	to accuse sb.
2374	5200a366e36f237975000cd2	ġibed	ʤɪbɛt	VERB	{'radicals': 'ġ-b-d'}	['Spagnol2011', 'Falzon2013']	to pull
2375	5200a366e36f237975000cd2	ġibed	ʤɪbɛt	VERB	{'radicals': 'ġ-b-d'}	['Spagnol2011', 'Falzon2013']	to attract
2376	5200a366e36f237975000cd2	ġibed	ʤɪbɛt	VERB	{'radicals': 'ġ-b-d'}	['Spagnol2011', 'Falzon2013']	to withdraw money (e.g. from a bank)
2377	5200a366e36f237975000cd2	ġibed	ʤɪbɛt	VERB	{'radicals': 'ġ-b-d'}	['Spagnol2011', 'Falzon2013']	to curse or blaspheme
2378	5200a366e36f237975000cd3	ġebbed	ʤɛbbɛt	VERB	{'radicals': 'ġ-b-d'}	['Spagnol2011']	to pull
2379	5200a366e36f237975000cd3	ġebbed	ʤɛbbɛt	VERB	{'radicals': 'ġ-b-d'}	['Spagnol2011']	to extend
2380	5200a366e36f237975000cd3	ġebbed	ʤɛbbɛt	VERB	{'radicals': 'ġ-b-d'}	['Spagnol2011']	to prolong
2381	5200a366e36f237975000cd4	ġġebbed	ʤʤɛbbɛt	VERB	{'radicals': 'ġ-b-d'}	['Spagnol2011']	to be pulled
2382	5200a366e36f237975000cd4	ġġebbed	ʤʤɛbbɛt	VERB	{'radicals': 'ġ-b-d'}	['Spagnol2011']	to be prolonged
2383	5200a366e36f237975000cd4	ġġebbed	ʤʤɛbbɛt	VERB	{'radicals': 'ġ-b-d'}	['Spagnol2011']	to haggle over prices
2384	5200a366e36f237975000cd4	ġġebbed	ʤʤɛbbɛt	VERB	{'radicals': 'ġ-b-d'}	['Spagnol2011']	to stint or scrimp
2385	5200a366e36f237975000cd5	nġibed	nʤɪbɛt	VERB	{'radicals': 'ġ-b-d'}	['Spagnol2011']	to be pulled
2386	5200a366e36f237975000cd5	nġibed	nʤɪbɛt	VERB	{'radicals': 'ġ-b-d'}	['Spagnol2011']	to be attracted
2387	5200a366e36f237975000cd5	nġibed	nʤɪbɛt	VERB	{'radicals': 'ġ-b-d'}	['Spagnol2011']	to be shocked or surprised
2388	5200a366e36f237975000cd5	nġibed	nʤɪbɛt	VERB	{'radicals': 'ġ-b-d'}	['Spagnol2011']	to act in a pompous manner
2389	5200a366e36f237975000cd6	ġebbel	ʤɛbbɛl	VERB	{'radicals': 'ġ-b-l'}	['Spagnol2011']	to make sth. stony
2390	5200a366e36f237975000cd6	ġebbel	ʤɛbbɛl	VERB	{'radicals': 'ġ-b-l'}	['Spagnol2011']	to cause calcium deposits (especially in the body)
2391	5200a366e36f237975000cd7	ġġebbel	ʤʤɛbbɛl	VERB	{'radicals': 'ġ-b-l'}	['Spagnol2011']	to become stony
2392	5200a366e36f237975000cd8	ġabar	ʤɐbɐr	VERB	{'radicals': 'ġ-b-r'}	['Spagnol2011', 'Falzon2013']	to collect
2393	5200a366e36f237975000cd8	ġabar	ʤɐbɐr	VERB	{'radicals': 'ġ-b-r'}	['Spagnol2011', 'Falzon2013']	to compile
2394	5200a366e36f237975000cd8	ġabar	ʤɐbɐr	VERB	{'radicals': 'ġ-b-r'}	['Spagnol2011', 'Falzon2013']	to assemble
2395	5200a366e36f237975000cd8	ġabar	ʤɐbɐr	VERB	{'radicals': 'ġ-b-r'}	['Spagnol2011', 'Falzon2013']	to marry or find a mate
2396	5200a366e36f237975000cd9	ġabbar	ʤɐbbɐr	VERB	{'radicals': 'ġ-b-r'}	['Spagnol2011']	to acquire
2397	5200a366e36f237975000cd9	ġabbar	ʤɐbbɐr	VERB	{'radicals': 'ġ-b-r'}	['Spagnol2011']	to save money
2398	5200a366e36f237975000cd9	ġabbar	ʤɐbbɐr	VERB	{'radicals': 'ġ-b-r'}	['Spagnol2011']	to repair
2399	5200a366e36f237975000cda	ġġabbar	ʤʤɐbbɐr	VERB	{'radicals': 'ġ-b-r'}	['Spagnol2011']	to be collected
2400	5200a366e36f237975000cda	ġġabbar	ʤʤɐbbɐr	VERB	{'radicals': 'ġ-b-r'}	['Spagnol2011']	to be repaired
2401	5200a366e36f237975000cdb	nġabar	nʤɐbɐr	VERB	{'radicals': 'ġ-b-r'}	['Spagnol2011']	to be collected
2402	5200a366e36f237975000cdb	nġabar	nʤɐbɐr	VERB	{'radicals': 'ġ-b-r'}	['Spagnol2011']	to be repaired
2403	5200a366e36f237975000cdb	nġabar	nʤɐbɐr	VERB	{'radicals': 'ġ-b-r'}	['Spagnol2011']	to settle down
2404	5200a366e36f237975000cdc	ġebbes	ʤɛbbɛs	VERB	{'radicals': 'ġ-b-s'}	['Spagnol2011']	to plaster
2405	5200a366e36f237975000cdc	ġebbes	ʤɛbbɛs	VERB	{'radicals': 'ġ-b-s'}	['Spagnol2011']	to apply a chalk or plaster coating
2406	5200a366e36f237975000cdd	ġġebbes	ʤʤɛbbɛs	VERB	{'radicals': 'ġ-b-s'}	['Spagnol2011']	to become chalky
2407	5200a366e36f237975000cde	ġedded	ʤɛddɛt	VERB	{'radicals': 'ġ-d-d'}	['Spagnol2011', 'Falzon2013']	to renew
2408	5200a366e36f237975000cde	ġedded	ʤɛddɛt	VERB	{'radicals': 'ġ-d-d'}	['Spagnol2011', 'Falzon2013']	to start sth. anew
2409	5200a366e36f237975000cde	ġedded	ʤɛddɛt	VERB	{'radicals': 'ġ-d-d'}	['Spagnol2011', 'Falzon2013']	to renovate
2410	5200a366e36f237975000cde	ġedded	ʤɛddɛt	VERB	{'radicals': 'ġ-d-d'}	['Spagnol2011', 'Falzon2013']	to refresh
2411	5200a366e36f237975000cdf	ġġedded	ʤʤɛddɛt	VERB	{'radicals': 'ġ-d-d'}	['Spagnol2011']	to be renewed
2412	5200a366e36f237975000cdf	ġġedded	ʤʤɛddɛt	VERB	{'radicals': 'ġ-d-d'}	['Spagnol2011']	to be restored
2413	5200a366e36f237975000cdf	ġġedded	ʤʤɛddɛt	VERB	{'radicals': 'ġ-d-d'}	['Spagnol2011']	to be refreshed
2414	5200a366e36f237975000ce0	ġiddem	ʤɪddɛm	VERB	{'radicals': 'ġ-d-m'}	['Spagnol2011']	to befoul sth.
2415	5200a366e36f237975000ce0	ġiddem	ʤɪddɛm	VERB	{'radicals': 'ġ-d-m'}	['Spagnol2011']	to soil sth.
2416	5200a366e36f237975000ce0	ġiddem	ʤɪddɛm	VERB	{'radicals': 'ġ-d-m'}	['Spagnol2011']	to infect with leprosy
2417	5200a366e36f237975000ce1	ġġiddem	ʤʤɪddɛm	VERB	{'radicals': 'ġ-d-m'}	['Spagnol2011']	to become very dirty
2418	5200a366e36f237975000ce1	ġġiddem	ʤʤɪddɛm	VERB	{'radicals': 'ġ-d-m'}	['Spagnol2011']	to be infected with a leprosy or related skin disease
2419	5200a366e36f237975000ce2	ġġaddar	ʤʤɐddɐr	VERB	{'radicals': 'ġ-d-r'}	['Spagnol2011']	to develop pock-marks or pustules
2420	5200a366e36f237975000ce3	ġagħad	ʤɐːt	VERB	{'radicals': 'ġ-għ-d'}	['Spagnol2011']	to curl
2421	5200a366e36f237975000ce3	ġagħad	ʤɐːt	VERB	{'radicals': 'ġ-għ-d'}	['Spagnol2011']	to become curly (often used of one's hair)
2422	5200a366e36f237975000ce4	ġiegħed	ʤɪːjɛːt	VERB	{'radicals': 'ġ-għ-d'}	['Spagnol2011']	to curl
2423	5200a366e36f237975000ce5	ġġiegħed	ʤʤɪːjɛːt	VERB	{'radicals': 'ġ-għ-d'}	['Spagnol2011']	to become curly
2424	5200a366e36f237975000ce5	ġġiegħed	ʤʤɪːjɛːt	VERB	{'radicals': 'ġ-għ-d'}	['Spagnol2011']	to become creased
2425	5200a366e36f237975000ce5	ġġiegħed	ʤʤɪːjɛːt	VERB	{'radicals': 'ġ-għ-d'}	['Spagnol2011']	to become wavy
2426	5200a366e36f237975000ce6	nġagħad	nʤɐːt	VERB	{'radicals': 'ġ-għ-d'}	['Spagnol2011']	to become curly
2427	5200a366e36f237975000ce6	nġagħad	nʤɐːt	VERB	{'radicals': 'ġ-għ-d'}	['Spagnol2011']	to become wavy
2428	5200a366e36f237975000ce7	ġagħal	ʤɐːl	VERB	{'radicals': 'ġ-għ-l'}	['Spagnol2011', 'Falzon2013']	to force
2429	5200a366e36f237975000ce7	ġagħal	ʤɐːl	VERB	{'radicals': 'ġ-għ-l'}	['Spagnol2011', 'Falzon2013']	to compel
2430	5200a366e36f237975000ce7	ġagħal	ʤɐːl	VERB	{'radicals': 'ġ-għ-l'}	['Spagnol2011', 'Falzon2013']	to urge sb. to do sth.
2431	5200a366e36f237975000ce8	ġiegħel	ʤɪːjɛːl	VERB	{'radicals': 'ġ-għ-l'}	['Spagnol2011', 'Falzon2013']	to force
2432	5200a366e36f237975000ce8	ġiegħel	ʤɪːjɛːl	VERB	{'radicals': 'ġ-għ-l'}	['Spagnol2011', 'Falzon2013']	to compel
2433	5200a366e36f237975000ce9	ġġiegħel	ʤʤɪːjɛːl	VERB	{'radicals': 'ġ-għ-l'}	['Spagnol2011']	to be compelled
2434	5200a366e36f237975000cea	nġagħal	nʤɐːl	VERB	{'radicals': 'ġ-għ-l'}	['Spagnol2011']	to be compelled
2435	5200a366e36f237975000ceb	ġahar	ʤɐːr	VERB	{'radicals': 'ġ-h-r'}	['Spagnol2011']	to screw one's eyes tightly
2436	5200a366e36f237975000cec	ġieheż	ʤɪːjɛːs	VERB	{'radicals': 'ġ-h-ż'}	['Spagnol2011']	to give a bride her dowry
2437	5200a366e36f237975000ced	ġġieheż	ʤʤɪːjɛːs	VERB	{'radicals': 'ġ-h-ż'}	['Spagnol2011']	to be provided with a bridal trousseau
2438	5200a366e36f237975000cee	ġileb	ʤɪlɛp	VERB	{'radicals': 'ġ-l-b'}	['Spagnol2011']	to make a commotion
2439	5200a366e36f237975000cef	ġelled	ʤɛllɛt	VERB	{'radicals': 'ġ-l-d', 'variant': 1}	['Spagnol2011']	to cause a quarrel
2440	5200a366e36f237975000cef	ġelled	ʤɛllɛt	VERB	{'radicals': 'ġ-l-d', 'variant': 1}	['Spagnol2011']	to provoke a fight (often between others)
